Block Number,Proposer ID,Builder ID,Winning Bid Value,Winning Block Value,Reward
2613,24576,10,5.21502e-310,331.074,331.074
2614,24576,90,5.21502e-310,601.827,601.827
2615,24576,70,5.21502e-310,664.079,664.079
2616,24576,4,6.9516e-310,319.103,319.103
2617,24576,70,5.21502e-310,713.493,713.493
2618,24576,70,5.21502e-310,536.756,536.756
2619,24576,1,6.9516e-310,577.795,577.795
2620,24576,70,5.21502e-310,699.302,699.302
2621,24576,4,6.9516e-310,166.409,166.409
2622,24576,90,5.21502e-310,618.898,618.898
2623,24576,70,5.21502e-310,678.85,678.85
2624,24576,4,6.9516e-310,243.281,243.281
2625,24576,4,6.9516e-310,203.278,203.278
2626,24576,10,5.21502e-310,558.315,558.315
2627,24576,70,5.21502e-310,562.707,562.707
2628,24576,5,6.9516e-310,566.1,566.1
2629,24576,1,6.9516e-310,261.18,261.18
2630,24576,30,5.21502e-310,286.221,286.221
2631,24576,10,5.21502e-310,649.216,649.216
2632,24576,90,5.21502e-310,605.991,605.991
2633,24576,50,5.21502e-310,655.575,655.575
2634,24576,2,6.9516e-310,454.408,454.408
2635,24576,30,5.21502e-310,562.346,562.346
2636,24576,70,5.21502e-310,714.205,714.205
2637,24576,2,6.9516e-310,464.233,464.233
2638,24576,5,6.9516e-310,640.041,640.041
2639,24576,1,6.9516e-310,191.847,191.847
2640,24576,5,6.9516e-310,516.193,516.193
2641,24576,10,5.21502e-310,750.009,750.009
2642,24576,50,5.21502e-310,747.617,747.617
2643,24576,1,6.9516e-310,348.136,348.136
2644,24576,30,5.21502e-310,562.147,562.147
2645,24576,5,6.9516e-310,700.914,700.914
2646,24576,10,5.21502e-310,575.181,575.181
2647,24576,50,5.21502e-310,511.648,511.648
2648,24576,5,6.9516e-310,663.014,663.014
2649,24576,5,6.9516e-310,413.746,413.746
2650,24576,4,6.9516e-310,50.7906,50.7906
2651,24576,70,5.21502e-310,798.52,798.52
2652,24576,30,5.21502e-310,289.263,289.263
2653,24576,3,6.9516e-310,720.51,720.51
2654,24576,5,6.9516e-310,452.895,452.895
2655,24576,4,6.9516e-310,48.8035,48.8035
2656,24576,3,6.9516e-310,651.179,651.179
2657,24576,3,6.9516e-310,605.255,605.255
2658,24576,1,6.9516e-310,308.436,308.436
2659,24576,50,5.21502e-310,790.687,790.687
2660,24576,3,6.9516e-310,681.209,681.209
2661,24576,2,6.9516e-310,464.584,464.584
2662,24576,5,6.9516e-310,742.346,742.346
2663,24576,1,6.9516e-310,304.043,304.043
2664,24576,1,6.9516e-310,353.403,353.403
2665,24576,70,5.21502e-310,683.611,683.611
2666,24576,50,5.21502e-310,520.244,520.244
2667,24576,90,5.21502e-310,561.855,561.855
2668,24576,4,6.9516e-310,145.52,145.52
2669,24576,70,5.21502e-310,672.931,672.931
2670,24576,2,6.9516e-310,427.134,427.134
2671,24576,2,6.9516e-310,400.408,400.408
2672,24576,5,6.9516e-310,632.13,632.13
2673,24576,50,5.21502e-310,403.788,403.788
2674,24576,90,5.21502e-310,675.225,675.225
2675,24576,4,6.9516e-310,230.959,230.959
2676,24576,30,5.21502e-310,397.906,397.906
2677,24576,30,5.21502e-310,517.311,517.311
2678,24576,4,6.9516e-310,459.345,459.345
2679,24576,50,5.21502e-310,674.122,674.122
2680,24576,50,5.21502e-310,685.489,685.489
2681,24576,2,6.9516e-310,274.26,274.26
2682,24576,4,6.9516e-310,347.749,347.749
2683,24576,1,6.9516e-310,503.934,503.934
2684,24576,50,5.21502e-310,616.73,616.73
2685,24576,10,5.21502e-310,446.994,446.994
2686,24576,70,5.21502e-310,671.942,671.942
2687,24576,10,5.21502e-310,441.517,441.517
2688,24576,1,6.9516e-310,521.337,521.337
2689,24576,2,6.9516e-310,470.35,470.35
2690,24576,2,6.9516e-310,553.405,553.405
2691,24576,90,5.21502e-310,677.413,677.413
2692,24576,70,5.21502e-310,513.227,513.227
2693,24576,10,5.21502e-310,258.967,258.967
2694,24576,2,6.9516e-310,148.695,148.695
2695,24576,10,5.21502e-310,412.292,412.292
2696,24576,5,6.9516e-310,563.269,563.269
2697,24576,10,5.21502e-310,406.456,406.456
2698,24576,1,6.9516e-310,490.544,490.544
2699,24576,10,5.21502e-310,683.411,683.411
2700,24576,3,6.9516e-310,735.954,735.954
2701,24576,1,6.9516e-310,325.611,325.611
2702,24576,90,5.21502e-310,622.061,622.061
2703,24576,5,6.9516e-310,439.975,439.975
2704,24576,90,5.21502e-310,459.471,459.471
2705,24576,3,6.9516e-310,677.191,677.191
2706,24576,30,5.21502e-310,419.85,419.85
2707,24576,5,6.9516e-310,450.803,450.803
2708,24576,3,6.9516e-310,439.435,439.435
2709,24576,5,6.9516e-310,596.33,596.33
2710,24576,70,5.21502e-310,530.485,530.485
2711,24576,2,6.9516e-310,198.536,198.536
2712,24576,30,5.21502e-310,270.021,270.021
2713,24576,1,6.9516e-310,403.238,403.238
2714,24576,5,6.9516e-310,880.323,880.323
2715,24576,90,5.21502e-310,646.301,646.301
2716,24576,30,5.21502e-310,466.396,466.396
2717,24576,2,6.9516e-310,435.854,435.854
2718,24576,4,6.9516e-310,520.044,520.044
2719,24576,4,6.9516e-310,347.269,347.269
2720,24576,10,5.21502e-310,686.561,686.561
2721,24576,2,6.9516e-310,595.504,595.504
2722,24576,2,6.9516e-310,234.243,234.243
2723,24576,10,5.21502e-310,746.824,746.824
2724,24576,3,6.9516e-310,609.437,609.437
2725,24576,1,6.9516e-310,299.185,299.185
2726,24576,3,6.9516e-310,683.83,683.83
2727,24576,70,5.21502e-310,607.62,607.62
2728,24576,4,6.9516e-310,362.699,362.699
2729,24576,4,6.9516e-310,173.498,173.498
2730,24576,5,6.9516e-310,882.988,882.988
2731,24576,90,5.21502e-310,639.781,639.781
2732,24576,70,5.21502e-310,800.829,800.829
2733,24576,2,6.9516e-310,478.631,478.631
2734,24576,1,6.9516e-310,422.071,422.071
2735,24576,90,5.21502e-310,570.68,570.68
2736,24576,50,5.21502e-310,405.668,405.668
2737,24576,90,5.21502e-310,821.35,821.35
2738,24576,4,6.9516e-310,320.982,320.982
2739,24576,3,6.9516e-310,827.631,827.631
2740,24576,3,6.9516e-310,614.131,614.131
2741,24576,1,6.9516e-310,468.819,468.819
2742,24576,4,6.9516e-310,155.548,155.548
2743,24576,90,5.21502e-310,693.457,693.457
2744,24576,10,5.21502e-310,667.018,667.018
2745,24576,3,6.9516e-310,676.96,676.96
2746,24576,3,6.9516e-310,348.89,348.89
2747,24576,1,6.9516e-310,396.151,396.151
2748,24576,70,5.21502e-310,836.388,836.388
2749,24576,3,6.9516e-310,553.766,553.766
2750,24576,4,6.9516e-310,363.765,363.765
2751,24576,1,6.9516e-310,352.464,352.464
2752,24576,1,6.9516e-310,435.095,435.095
2753,24576,5,6.9516e-310,626.874,626.874
2754,24576,5,6.9516e-310,424.49,424.49
2755,24576,30,5.21502e-310,300.468,300.468
2756,24576,2,6.9516e-310,308.839,308.839
2757,24576,30,5.21502e-310,584.825,584.825
2758,24576,50,5.21502e-310,708.122,708.122
2759,24576,90,5.21502e-310,576.864,576.864
2760,24576,2,6.9516e-310,318.79,318.79
2761,24576,3,6.9516e-310,736.264,736.264
2762,24576,5,6.9516e-310,729.286,729.286
2763,24576,3,6.9516e-310,521.582,521.582
2764,24576,90,5.21502e-310,416.838,416.838
2765,24576,4,6.9516e-310,276.933,276.933
2766,24576,50,5.21502e-310,566.449,566.449
2767,24576,1,6.9516e-310,254.32,254.32
2768,24576,70,5.21502e-310,751.385,751.385
2769,24576,70,5.21502e-310,609.206,609.206
2770,24576,2,6.9516e-310,337.077,337.077
2771,24576,4,6.9516e-310,406.312,406.312
2772,24576,70,5.21502e-310,541.115,541.115
2773,24576,30,5.21502e-310,412.56,412.56
2774,24576,2,6.9516e-310,438.717,438.717
2775,24576,3,6.9516e-310,370.72,370.72
2776,24576,90,5.21502e-310,565.921,565.921
2777,24576,1,6.9516e-310,460.286,460.286
2778,24576,2,6.9516e-310,330.074,330.074
2779,24576,30,5.21502e-310,589.809,589.809
2780,24576,70,5.21502e-310,611.285,611.285
2781,24576,3,6.9516e-310,550.026,550.026
2782,24576,3,6.9516e-310,549.534,549.534
2783,24576,70,5.21502e-310,758.715,758.715
2784,24576,10,5.21502e-310,422.882,422.882
2785,24576,3,6.9516e-310,576.606,576.606
2786,24576,2,6.9516e-310,305.724,305.724
2787,24576,2,6.9516e-310,295.14,295.14
2788,24576,5,6.9516e-310,656.753,656.753
2789,24576,5,6.9516e-310,407.592,407.592
2790,24576,1,6.9516e-310,377.413,377.413
2791,24576,50,5.21502e-310,590.055,590.055
2792,24576,1,6.9516e-310,590.819,590.819
2793,24576,10,5.21502e-310,632.701,632.701
2794,24576,70,5.21502e-310,684.545,684.545
2795,24576,90,5.21502e-310,581.633,581.633
2796,24576,10,5.21502e-310,599.692,599.692
2797,24576,30,5.21502e-310,297.708,297.708
2798,24576,90,5.21502e-310,731.455,731.455
2799,24576,50,5.21502e-310,620.272,620.272
2800,24576,50,5.21502e-310,448.228,448.228
2801,24576,10,5.21502e-310,431.988,431.988
2802,24576,30,5.21502e-310,421.991,421.991
2803,24576,3,6.9516e-310,635.896,635.896
2804,24576,10,5.21502e-310,460.252,460.252
2805,24576,70,5.21502e-310,341.902,341.902
2806,24576,30,5.21502e-310,491.534,491.534
2807,24576,5,6.9516e-310,559.927,559.927
2808,24576,4,6.9516e-310,172.784,172.784
2809,24576,4,6.9516e-310,376.187,376.187
2810,24576,30,5.21502e-310,486.283,486.283
2811,24576,70,5.21502e-310,706.965,706.965
2812,24576,10,5.21502e-310,543.038,543.038
2813,24576,2,6.9516e-310,461.302,461.302
2814,24576,1,6.9516e-310,260.282,260.282
2815,24576,30,5.21502e-310,753.224,753.224
2816,24576,2,6.9516e-310,543.326,543.326
2817,24576,90,5.21502e-310,559.116,559.116
2818,24576,1,6.9516e-310,340.765,340.765
2819,24576,1,6.9516e-310,353.543,353.543
2820,24576,3,6.9516e-310,766.115,766.115
2821,24576,1,6.9516e-310,646.116,646.116
2822,24576,1,6.9516e-310,269.204,269.204
2823,24576,70,5.21502e-310,748.804,748.804
2824,24576,1,6.9516e-310,310.436,310.436
2825,24576,30,5.21502e-310,539.424,539.424
2826,24576,5,6.9516e-310,627.556,627.556
2827,24576,90,5.21502e-310,489.549,489.549
2828,24576,30,5.21502e-310,348,348
2829,24576,2,6.9516e-310,654.763,654.763
2830,24576,1,6.9516e-310,385.013,385.013
2831,24576,10,5.21502e-310,525.645,525.645
2832,24576,2,6.9516e-310,633.096,633.096
2833,24576,70,5.21502e-310,689.007,689.007
2834,24576,4,6.9516e-310,271.386,271.386
2835,24576,90,5.21502e-310,669.032,669.032
2836,24576,50,5.21502e-310,507.248,507.248
2837,24576,3,6.9516e-310,419.707,419.707
2838,24576,4,6.9516e-310,269.762,269.762
2839,24576,90,5.21502e-310,621.657,621.657
2840,24576,10,5.21502e-310,443.553,443.553
2841,24576,70,5.21502e-310,806.85,806.85
2842,24576,70,5.21502e-310,595.166,595.166
2843,24576,4,6.9516e-310,328.886,328.886
2844,24576,5,6.9516e-310,458.136,458.136
2845,24576,4,6.9516e-310,303.181,303.181
2846,24576,10,5.21502e-310,639.889,639.889
2847,24576,5,6.9516e-310,772.228,772.228
2848,24576,50,5.21502e-310,395.907,395.907
2849,24576,5,6.9516e-310,578.05,578.05
2850,24576,2,6.9516e-310,220.775,220.775
2851,24576,10,5.21502e-310,598.049,598.049
2852,24576,3,6.9516e-310,410.35,410.35
2853,24576,3,6.9516e-310,369.272,369.272
2854,24576,90,5.21502e-310,666.525,666.525
2855,24576,30,5.21502e-310,232.639,232.639
2856,24576,90,5.21502e-310,736.11,736.11
2857,24576,90,5.21502e-310,527.212,527.212
2858,24576,1,6.9516e-310,390.935,390.935
2859,24576,1,6.9516e-310,550.037,550.037
2860,24576,70,5.21502e-310,676.68,676.68
2861,24576,3,6.9516e-310,386.346,386.346
2862,24576,90,5.21502e-310,468.402,468.402
2863,24576,4,6.9516e-310,153.486,153.486
2864,24576,90,5.21502e-310,413.565,413.565
2865,24576,90,5.21502e-310,653.671,653.672
2866,24576,5,6.9516e-310,697.493,697.492
2867,24576,3,6.9516e-310,465.136,465.136
2868,24576,10,5.21502e-310,397.621,397.621
2869,24576,1,6.9516e-310,417.42,417.42
2870,24576,2,6.9516e-310,495.266,495.266
2871,24576,2,6.9516e-310,361.271,361.271
2872,24576,10,5.21502e-310,876.55,876.549
2873,24576,50,5.21502e-310,787.459,787.459
2874,24576,30,5.21502e-310,454.302,454.302
2875,24576,5,6.9516e-310,597.26,597.26
2876,24576,90,5.21502e-310,492.284,492.284
2877,24576,3,6.9516e-310,341.867,341.867
2878,24576,70,5.21502e-310,669.623,669.623
2879,24576,4,6.9516e-310,178.027,178.027
2880,24576,1,6.9516e-310,371.156,371.156
2881,24576,5,6.9516e-310,550.104,550.104
2882,24576,70,5.21502e-310,637.218,637.218
2883,24576,2,6.9516e-310,427.387,427.387
2884,24576,10,5.21502e-310,694.207,694.207
2885,24576,2,6.9516e-310,648.988,648.988
2886,24576,30,5.21502e-310,504.773,504.773
2887,24576,50,5.21502e-310,379.818,379.818
2888,24576,4,6.9516e-310,158.389,158.389
2889,24576,50,5.21502e-310,658.149,658.149
2890,24576,30,5.21502e-310,550.839,550.839
2891,24576,90,5.21502e-310,821.58,821.58
2892,24576,1,6.9516e-310,370.903,370.903
2893,24576,10,5.21502e-310,513.527,513.527
2894,24576,30,5.21502e-310,610.339,610.339
2895,24576,10,5.21502e-310,703.793,703.793
2896,24576,1,6.9516e-310,476.835,476.835
2897,24576,50,5.21502e-310,901.374,901.374
2898,24576,10,5.21502e-310,705.467,705.467
2899,24576,70,5.21502e-310,739.462,739.462
2900,24576,10,5.21502e-310,516.393,516.393
2901,24576,5,6.9516e-310,505.663,505.663
2902,24576,70,5.21502e-310,479.061,479.061
2903,24576,70,5.21502e-310,463.41,463.41
2904,24576,1,6.9516e-310,193.483,193.483
2905,24576,10,5.21502e-310,625.099,625.099
2906,24576,3,6.9516e-310,337.533,337.533
2907,24576,1,6.9516e-310,136.799,136.799
2908,24576,2,6.9516e-310,684.097,684.097
2909,24576,2,6.9516e-310,501.007,501.007
2910,24576,5,6.9516e-310,856.59,856.59
2911,24576,30,5.21502e-310,566.848,566.848
2912,24576,70,5.21502e-310,675.188,675.188
2913,24576,30,5.21502e-310,422.212,422.212
2914,24576,4,6.9516e-310,289.885,289.885
2915,24576,1,6.9516e-310,498.814,498.814
2916,24576,1,6.9516e-310,336.891,336.891
2917,24576,50,5.21502e-310,812.538,812.538
2918,24576,90,5.21502e-310,611.787,611.787
2919,24576,4,6.9516e-310,193.309,193.309
2920,24576,10,5.21502e-310,617.162,617.162
2921,24576,70,5.21502e-310,668.022,668.022
2922,24576,5,6.9516e-310,466.641,466.641
2923,24576,30,5.21502e-310,286.628,286.628
2924,24576,70,5.21502e-310,738.188,738.188
2925,24576,90,5.21502e-310,568.657,568.657
2926,24576,10,5.21502e-310,509.587,509.587
2927,24576,1,6.9516e-310,274.509,274.509
2928,24576,30,5.21502e-310,424.133,424.133
2929,24576,10,5.21502e-310,647.256,647.256
2930,24576,70,5.21502e-310,523.596,523.596
2931,24576,5,6.9516e-310,554.075,554.075
2932,24576,10,5.21502e-310,332.268,332.268
2933,24576,10,5.21502e-310,451.024,451.024
2934,24576,5,6.9516e-310,547.222,547.222
2935,24576,90,5.21502e-310,332.272,332.272
2936,24576,30,5.21502e-310,593.297,593.297
2937,24576,5,6.9516e-310,671.251,671.251
2938,24576,30,5.21502e-310,314.132,314.132
2939,24576,5,6.9516e-310,530.023,530.023
2940,24576,1,6.9516e-310,293.219,293.219
2941,24576,50,5.21502e-310,659.45,659.45
2942,24576,5,6.9516e-310,661.327,661.327
2943,24576,70,5.21502e-310,489.475,489.475
2944,24576,10,5.21502e-310,519.586,519.586
2945,24576,90,5.21502e-310,515.639,515.639
2946,24576,70,5.21502e-310,700.004,700.004
2947,24576,1,6.9516e-310,267.464,267.464
2948,24576,2,6.9516e-310,689.022,689.022
2949,24576,70,5.21502e-310,633.059,633.059
2950,24576,30,5.21502e-310,526.93,526.93
2951,24576,90,5.21502e-310,595.888,595.888
2952,24576,10,5.21502e-310,779.543,779.543
2953,24576,2,6.9516e-310,226.379,226.379
2954,24576,90,5.21502e-310,491.276,491.276
2955,24576,70,5.21502e-310,475.149,475.149
2956,24576,4,6.9516e-310,167.794,167.794
2957,24576,10,5.21502e-310,535.879,535.879
2958,24576,30,5.21502e-310,673.986,673.986
2959,24576,10,5.21502e-310,431.754,431.754
2960,24576,70,5.21502e-310,814.003,814.003
2961,24576,5,6.9516e-310,568.97,568.97
2962,24576,70,5.21502e-310,682.066,682.066
2963,24576,5,6.9516e-310,496.086,496.086
2964,24576,10,5.21502e-310,398.438,398.438
2965,24576,90,5.21502e-310,311.829,311.829
2966,24576,50,5.21502e-310,744.964,744.964
2967,24576,90,5.21502e-310,692.576,692.576
2968,24576,2,6.9516e-310,254.559,254.559
2969,24576,90,5.21502e-310,655.632,655.632
2970,24576,4,6.9516e-310,344.48,344.48
2971,24576,3,6.9516e-310,663.026,663.026
2972,24576,1,6.9516e-310,357.24,357.24
2973,24576,70,5.21502e-310,605.529,605.529
2974,24576,4,6.9516e-310,301.308,301.308
2975,24576,1,6.9516e-310,214.975,214.975
2976,24576,3,6.9516e-310,540.525,540.525
2977,24576,3,6.9516e-310,560.082,560.082
2978,24576,1,6.9516e-310,571.815,571.815
2979,24576,30,5.21502e-310,498.489,498.489
2980,24576,10,5.21502e-310,680.467,680.467
2981,24576,10,5.21502e-310,641.111,641.111
2982,24576,30,5.21502e-310,556.481,556.481
2983,24576,3,6.9516e-310,498.494,498.494
2984,24576,90,5.21502e-310,595.506,595.506
2985,24576,1,6.9516e-310,204.568,204.568
2986,24576,10,5.21502e-310,426.936,426.936
2987,24576,10,5.21502e-310,441.184,441.184
2988,24576,50,5.21502e-310,724.38,724.38
2989,24576,4,6.9516e-310,200.529,200.529
2990,24576,50,5.21502e-310,769.445,769.445
2991,24576,4,6.9516e-310,503.108,503.108
2992,24576,30,5.21502e-310,661.001,661.001
2993,24576,5,6.9516e-310,476.578,476.578
2994,24576,5,6.9516e-310,446.684,446.684
2995,24576,2,6.9516e-310,352.974,352.974
2996,24576,10,5.21502e-310,624.021,624.021
2997,24576,10,5.21502e-310,645.892,645.892
2998,24576,10,5.21502e-310,714.331,714.331
2999,24576,10,5.21502e-310,502.152,502.152
3000,24576,70,5.21502e-310,816.557,816.557
3001,24576,30,5.21502e-310,562.503,562.503
3002,24576,3,6.9516e-310,717.999,717.999
3003,24576,90,5.21502e-310,612.04,612.04
3004,24576,50,5.21502e-310,542.455,542.455
3005,24576,5,6.9516e-310,643.609,643.609
3006,24576,30,5.21502e-310,333.801,333.801
3007,24576,10,5.21502e-310,599.936,599.936
3008,24576,30,5.21502e-310,363.743,363.743
3009,24576,2,6.9516e-310,606.097,606.097
3010,24576,30,5.21502e-310,724.031,724.031
3011,24576,3,6.9516e-310,549.787,549.787
3012,24576,1,6.9516e-310,339.102,339.102
3013,24576,90,5.21502e-310,556.19,556.19
3014,24576,4,6.9516e-310,169.883,169.883
3015,24576,4,6.9516e-310,318.468,318.468
3016,24576,70,5.21502e-310,506.87,506.87
3017,24576,5,6.9516e-310,714.209,714.209
3018,24576,50,5.21502e-310,466.762,466.762
3019,24576,2,6.9516e-310,550.48,550.48
3020,24576,1,6.9516e-310,418.542,418.542
3021,24576,1,6.9516e-310,403.88,403.88
3022,24576,5,6.9516e-310,578.798,578.798
3023,24576,10,5.21502e-310,643.474,643.474
3024,24576,3,6.9516e-310,433.379,433.379
3025,24576,2,6.9516e-310,363.811,363.811
3026,24576,5,6.9516e-310,473.917,473.917
3027,24576,5,6.9516e-310,554.018,554.018
3028,24576,70,5.21502e-310,637.19,637.19
3029,24576,10,5.21502e-310,426.279,426.279
3030,24576,1,6.9516e-310,357.333,357.333
3031,24576,70,5.21502e-310,841.648,841.648
3032,24576,3,6.9516e-310,516.697,516.697
3033,24576,10,5.21502e-310,597.181,597.181
3034,24576,50,5.21502e-310,583.158,583.158
3035,24576,30,5.21502e-310,385.413,385.413
3036,24576,1,6.9516e-310,457.763,457.763
3037,24576,1,6.9516e-310,219.685,219.685
3038,24576,1,6.9516e-310,719.355,719.355
3039,24576,4,6.9516e-310,410.733,410.733
3040,24576,50,5.21502e-310,636.698,636.698
3041,24576,50,5.21502e-310,446.128,446.128
3042,24576,50,5.21502e-310,461.519,461.519
3043,24576,90,5.21502e-310,521.336,521.336
3044,24576,1,6.9516e-310,365.702,365.702
3045,24576,1,6.9516e-310,370.79,370.79
3046,24576,2,6.9516e-310,445.901,445.901
3047,24576,4,6.9516e-310,424.658,424.658
3048,24576,90,5.21502e-310,783.387,783.387
3049,24576,30,5.21502e-310,501.742,501.742
3050,24576,50,5.21502e-310,605.897,605.897
3051,24576,4,6.9516e-310,267.563,267.563
3052,24576,5,6.9516e-310,575.401,575.401
3053,24576,90,5.21502e-310,585.139,585.139
3054,24576,3,6.9516e-310,534.071,534.071
3055,24576,70,5.21502e-310,644.585,644.585
3056,24576,90,5.21502e-310,528.299,528.299
3057,24576,90,5.21502e-310,683.109,683.109
3058,24576,5,6.9516e-310,376.466,376.466
3059,24576,2,6.9516e-310,265.898,265.898
3060,24576,30,5.21502e-310,551.171,551.171
3061,24576,10,5.21502e-310,624.664,624.664
3062,24576,90,5.21502e-310,620.01,620.01
3063,24576,10,5.21502e-310,587.506,587.506
3064,24576,10,5.21502e-310,566.895,566.895
3065,24576,50,5.21502e-310,483.078,483.078
3066,24576,3,6.9516e-310,415.844,415.844
3067,24576,10,5.21502e-310,446.657,446.657
3068,24576,3,6.9516e-310,554.931,554.932
3069,24576,50,5.21502e-310,314.092,314.092
3070,24576,5,6.9516e-310,678.895,678.895
3071,24576,30,5.21502e-310,216.026,216.026
3072,24576,3,6.9516e-310,605.217,605.217
3073,24576,50,5.21502e-310,560.619,560.619
3074,24576,3,6.9516e-310,464.504,464.504
3075,24576,30,5.21502e-310,490.8,490.8
3076,24576,2,6.9516e-310,465.031,465.031
3077,24576,5,6.9516e-310,616.349,616.349
3078,24576,5,6.9516e-310,334.425,334.425
3079,24576,50,5.21502e-310,265.882,265.882
3080,24576,50,5.21502e-310,461.635,461.635
3081,24576,5,6.9516e-310,600.545,600.545
3082,24576,90,5.21502e-310,558.853,558.853
3083,24576,50,5.21502e-310,501.604,501.604
3084,24576,5,6.9516e-310,574.359,574.359
3085,24576,1,6.9516e-310,225.466,225.466
3086,24576,3,6.9516e-310,792.771,792.771
3087,24576,1,6.9516e-310,409.235,409.235
3088,24576,10,5.21502e-310,540.089,540.089
3089,24576,90,5.21502e-310,632.046,632.046
3090,24576,10,5.21502e-310,242.066,242.066
3091,24576,50,5.21502e-310,563.315,563.315
3092,24576,3,6.9516e-310,546.802,546.802
3093,24576,3,6.9516e-310,237.152,237.152
3094,24576,1,6.9516e-310,365.469,365.469
3095,24576,30,5.21502e-310,417.108,417.108
3096,24576,3,6.9516e-310,677.341,677.341
3097,24576,1,6.9516e-310,352.128,352.128
3098,24576,70,5.21502e-310,687.238,687.238
3099,24576,4,6.9516e-310,268.172,268.172
3100,24576,3,6.9516e-310,713.741,713.741
3101,24576,10,5.21502e-310,472.401,472.401
3102,24576,2,6.9516e-310,538.783,538.783
3103,24576,10,5.21502e-310,394.273,394.273
3104,24576,30,5.21502e-310,500.329,500.329
3105,24576,3,6.9516e-310,562.035,562.035
3106,24576,3,6.9516e-310,370.331,370.331
3107,24576,2,6.9516e-310,548.264,548.264
3108,24576,50,5.21502e-310,579.631,579.631
3109,24576,70,5.21502e-310,702.109,702.109
3110,24576,30,5.21502e-310,407.975,407.975
3111,24576,3,6.9516e-310,492.128,492.128
3112,24576,90,5.21502e-310,579.157,579.157
3113,24576,70,5.21502e-310,467.155,467.155
3114,24576,5,6.9516e-310,664.717,664.717
3115,24576,3,6.9516e-310,457.046,457.046
3116,24576,3,6.9516e-310,527.476,527.476
3117,24576,5,6.9516e-310,254.976,254.976
3118,24576,70,5.21502e-310,583.759,583.759
3119,24576,50,5.21502e-310,646.571,646.571
3120,24576,90,5.21502e-310,566.772,566.772
3121,24576,90,5.21502e-310,530.766,530.766
3122,24576,50,5.21502e-310,780.473,780.473
3123,24576,50,5.21502e-310,511.267,511.267
3124,24576,3,6.9516e-310,589.071,589.071
3125,24576,70,5.21502e-310,586.081,586.081
3126,24576,3,6.9516e-310,557.839,557.839
3127,24576,30,5.21502e-310,182.565,182.565
3128,24576,90,5.21502e-310,735.182,735.182
3129,24576,3,6.9516e-310,722.08,722.08
3130,24576,90,5.21502e-310,560.518,560.518
3131,24576,3,6.9516e-310,410.278,410.278
3132,24576,10,5.21502e-310,180.464,180.464
3133,24576,2,6.9516e-310,628.279,628.279
3134,24576,30,5.21502e-310,426.414,426.414
3135,24576,4,6.9516e-310,134.619,134.619
3136,24576,50,5.21502e-310,578.56,578.56
3137,24576,2,6.9516e-310,431.294,431.294
3138,24576,2,6.9516e-310,273.656,273.656
3139,24576,50,5.21502e-310,703.566,703.566
3140,24576,30,5.21502e-310,573.011,573.011
3141,24576,30,5.21502e-310,637.426,637.426
3142,24576,10,5.21502e-310,760.405,760.405
3143,24576,70,5.21502e-310,671.497,671.497
3144,24576,90,5.21502e-310,676.751,676.751
3145,24576,1,6.9516e-310,407.492,407.492
3146,24576,5,6.9516e-310,534.292,534.292
3147,24576,10,5.21502e-310,360.519,360.52
3148,24576,10,5.21502e-310,428.517,428.517
3149,24576,10,5.21502e-310,357.536,357.536
3150,24576,4,6.9516e-310,213.127,213.127
3151,24576,70,5.21502e-310,787.392,787.392
3152,24576,90,5.21502e-310,599.423,599.423
3153,24576,70,5.21502e-310,528.066,528.066
3154,24576,2,6.9516e-310,174.519,174.519
3155,24576,4,6.9516e-310,166.016,166.016
3156,24576,30,5.21502e-310,608.67,608.67
3157,24576,30,5.21502e-310,569.701,569.701
3158,24576,10,5.21502e-310,586.42,586.42
3159,24576,3,6.9516e-310,704.227,704.227
3160,24576,4,6.9516e-310,249.439,249.439
3161,24576,1,6.9516e-310,368.308,368.308
3162,24576,1,6.9516e-310,470.674,470.674
3163,24576,1,6.9516e-310,364.097,364.097
3164,24576,1,6.9516e-310,424.145,424.145
3165,24576,2,6.9516e-310,467.856,467.856
3166,24576,2,6.9516e-310,531.107,531.107
3167,24576,50,5.21502e-310,792.578,792.578
3168,24576,50,5.21502e-310,519.872,519.872
3169,24576,50,5.21502e-310,450.223,450.223
3170,24576,30,5.21502e-310,558.491,558.491
3171,24576,70,5.21502e-310,656.115,656.115
3172,24576,5,6.9516e-310,561.301,561.301
3173,24576,4,6.9516e-310,167.135,167.135
3174,24576,70,5.21502e-310,476.671,476.671
3175,24576,90,5.21502e-310,620.769,620.769
3176,24576,70,5.21502e-310,561.855,561.855
3177,24576,3,6.9516e-310,387.01,387.01
3178,24576,3,6.9516e-310,204.186,204.186
3179,24576,30,5.21502e-310,406.833,406.833
3180,24576,50,5.21502e-310,715.152,715.152
3181,24576,3,6.9516e-310,751.736,751.736
3182,24576,70,5.21502e-310,516.347,516.347
3183,24576,90,5.21502e-310,592.595,592.595
3184,24576,3,6.9516e-310,583.191,583.191
3185,24576,50,5.21502e-310,592.18,592.18
3186,24576,70,5.21502e-310,735.679,735.679
3187,24576,4,6.9516e-310,433.882,433.882
3188,24576,2,6.9516e-310,412.119,412.119
3189,24576,5,6.9516e-310,643.363,643.363
3190,24576,5,6.9516e-310,296.059,296.059
3191,24576,2,6.9516e-310,222.411,222.411
3192,24576,1,6.9516e-310,145.151,145.151
3193,24576,90,5.21502e-310,771.758,771.758
